,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
6995,M,0.987516425755585,0.990752551020408,0.5959454736106257,0.4285714285714286,0.7154150197628458,0
1439,M,0.9816031537450723,0.9878826530612245,0.5361761621810556,0.5082417582417582,0.1857707509881423,0
2545,M,0.9829172141918529,0.9853316326530611,0.5386228591401608,0.49862637362637363,0.41106719367588934,0
5335,M,0.9963863337713535,0.996173469387755,0.5260398462076197,0.5343406593406593,0.26877470355731226,0
7273,M,0.9862023653088042,0.9894770408163265,0.5955959454736106,0.4010989010989011,0.16600790513833993,0
709,M,0.9776609724047307,0.9846938775510203,0.4743096819293953,0.6826923076923077,0.41106719367588934,0
997,M,0.9733902759526939,0.9795918367346937,0.505417686123733,0.6304945054945055,0.7114624505928854,0
842,M,0.9743758212877793,0.9805484693877551,0.5473610625655365,0.4807692307692308,0.7944664031620553,0
2096,M,0.9839027595269383,0.9866071428571427,0.4847955260398462,0.771978021978022,0.12648221343873517,0
9675,M,0.9822601839684626,0.989158163265306,0.4536875218455086,0.7857142857142858,0.039525691699604744,0
356,M,0.9776609724047307,0.9834183673469387,0.48864033554701153,0.6717032967032968,0.2490118577075099,0
4525,M,0.9934296977660972,0.9897959183673468,0.5113596644529884,0.5796703296703297,0.549407114624506,0
8582,M,0.9773324572930355,0.9824617346938775,0.46627053477804964,0.989010989010989,0.5968379446640316,1
4637,M,0.9957293035479634,0.9926658163265306,0.6455784690667599,0.3392857142857143,0.8379446640316206,0
3546,M,0.9917871222076216,0.9913903061224488,0.4603285564487941,0.7129120879120879,0.15810276679841898,0
9384,M,0.9776609724047307,0.9824617346938775,0.48199930094372595,0.7884615384615384,0.48221343873517786,0
2871,M,0.9878449408672799,0.9872448979591837,0.5368752184550857,0.5109890109890111,0.07509881422924901,0
9549,M,0.9842312746386336,0.9920280612244898,0.576371897937784,0.46428571428571425,0.525691699604743,0
8654,M,0.9770039421813403,0.9834183673469387,0.5036700454386578,0.6428571428571428,0.45849802371541504,0
4697,M,0.9970433639947438,0.9936224489795918,0.5498077595246418,0.46703296703296704,0.5296442687747036,0
4597,M,0.9954007884362681,0.9920280612244898,0.5207969241523943,0.5906593406593407,0.4268774703557312,0
376,M,0.9770039421813403,0.9827806122448979,0.48968891995805663,0.7129120879120879,0.4624505928853755,0
7691,M,0.9871879106438897,0.9933035714285714,0.4788535477105907,0.7706043956043956,0.02766798418972332,0
2028,M,0.9812746386333772,0.9830994897959183,0.47151345683327506,0.6401098901098902,0.2924901185770751,0
3343,M,0.990473061760841,0.9910714285714285,0.5690318070604684,0.5,0.6600790513833992,0
2897,M,0.987516425755585,0.9869260204081632,0.5347780496329955,0.5521978021978022,0.3675889328063241,0
2176,M,0.9842312746386336,0.9862882653061225,0.4847955260398462,0.6634615384615384,0.09881422924901186,0
2374,M,0.9829172141918529,0.9834183673469387,0.5375742747291157,0.521978021978022,0.38735177865612647,0
822,M,0.9747043363994744,0.9808673469387755,0.5407200279622509,0.47664835164835173,0.5928853754940712,0
8533,M,0.9809461235216822,0.9866071428571427,0.5120587207270185,0.5645604395604396,0.11857707509881422,0
7352,M,0.9845597897503285,0.989158163265306,0.5033205173016427,0.5879120879120879,0.11857707509881422,0
9901,M,0.9812746386333772,0.9859693877551019,0.49737853897238726,0.6717032967032968,0.7391304347826086,0
7395,M,0.9845597897503285,0.9904336734693877,0.5494582313876267,0.521978021978022,0.549407114624506,0
8787,M,0.9773324572930355,0.9837372448979591,0.5938483047885355,0.4134615384615385,0.15810276679841898,0
3656,M,0.992444152431012,0.9933035714285714,0.4833974134917861,0.7362637362637363,0.4268774703557312,0
4253,M,0.9940867279894877,0.9917091836734693,0.4645228940929745,0.6675824175824177,0.43873517786561267,1
9808,M,0.9796320630749015,0.9853316326530611,0.5036700454386578,0.6071428571428572,0.5810276679841897,0
1584,M,0.9796320630749015,0.9830994897959183,0.5728766165676337,0.4574175824175824,0.7549407114624506,0
8943,M,0.9766754270696453,0.9834183673469387,0.506466270534778,0.6098901098901099,0.13438735177865613,0
2344,M,0.9829172141918529,0.9830994897959183,0.6134218804613771,0.3626373626373626,0.07509881422924901,0
8669,M,0.9773324572930355,0.9846938775510203,0.5141558895491087,0.7184065934065934,0.6007905138339921,0
2787,M,0.9865308804204994,0.9872448979591837,0.5326808808109053,0.5274725274725275,0.2134387351778656,0
5281,M,0.9977003942181341,0.9980867346938774,0.5134568332750786,0.5480769230769231,0.541501976284585,0
7682,M,0.9878449408672799,0.9939413265306122,0.49353372946522195,0.6744505494505495,0.8656126482213439,0
780,M,0.9753613666228647,0.9821428571428571,0.49248514505417684,0.6964285714285715,0.16996047430830039,0
34,M,0.9816031537450723,0.9856505102040817,0.5449143656064314,0.47664835164835173,0.37549407114624506,0
9683,M,0.9822601839684626,0.9885204081632653,0.46766864732610974,0.7747252747252747,0.11462450592885376,0
1468,M,0.9809461235216822,0.9878826530612245,0.49598042642432716,0.6167582417582418,0.45454545454545453,0
4896,M,0.9977003942181341,0.996173469387755,0.5739252009786788,0.44368131868131866,0.8142292490118577,0
5230,M,0.9980289093298292,0.998405612244898,0.7399510660608178,0.25549450549450553,0.08695652173913043,0
8829,M,0.9766754270696453,0.9846938775510203,0.5134568332750786,0.6057692307692308,0.5928853754940712,0
2826,M,0.9865308804204994,0.9866071428571427,0.5634393568682279,0.4546703296703297,0.5928853754940712,0
9264,M,0.9799605781865967,0.9853316326530611,0.5333799370849354,0.5068681318681318,0.07905138339920949,0
9452,M,0.9789750328515112,0.9843749999999999,0.48654316672492137,0.7335164835164836,0.41106719367588934,0
5324,M,0.9967148488830486,0.9974489795918366,0.5333799370849354,0.42307692307692313,0.14624505928853754,0
1744,M,0.9806176084099869,0.9821428571428571,0.5106606081789584,0.7129120879120879,0.6205533596837944,0
2039,M,0.9822601839684626,0.9850127551020407,0.506466270534778,0.543956043956044,0.4150197628458498,0
6822,M,0.9885019710906702,0.9904336734693877,0.5973435861586858,0.4010989010989011,0.6245059288537549,0
8623,M,0.9773324572930355,0.9830994897959183,0.5159035302341839,0.6263736263736264,0.1225296442687747,0
5093,M,0.9986859395532195,0.9990433673469388,0.49458231387626705,0.7252747252747253,0.3241106719367589,0
9651,M,0.9825886990801579,0.9885204081632653,0.5522544564837469,0.4945054945054945,0.7707509881422925,0
1779,M,0.9809461235216822,0.9827806122448979,0.5200978678783642,0.6043956043956045,0.16996047430830039,0
4810,M,0.9967148488830486,0.9952168367346939,0.5239426773855296,0.5412087912087912,0.7786561264822134,0
1956,M,0.978646517739816,0.9811862244897959,0.47675637888850053,0.6428571428571428,0.35177865612648224,0
9091,M,0.9763469119579501,0.9821428571428571,0.6169171618315274,0.42719780219780223,0.7549407114624506,0
3703,M,0.9921156373193167,0.9923469387755101,0.4956308982873121,0.679945054945055,0.06719367588932806,0
6501,M,0.9885019710906702,0.9885204081632653,0.5592450192240476,0.4945054945054945,0.8063241106719368,0
3811,M,0.992444152431012,0.990752551020408,0.5620412443201678,0.41620879120879123,0.3201581027667984,0
8180,M,0.9845597897503285,0.9923469387755101,0.564837469416288,0.581043956043956,0.7114624505928854,0
4342,M,0.9911300919842313,0.9878826530612245,0.44879412792729817,0.9368131868131869,0.43873517786561267,1
5216,M,0.9977003942181341,0.9971301020408162,0.4599790283117791,0.7115384615384616,0.7786561264822134,0
3445,M,0.9908015768725363,0.9904336734693877,0.5588954910870325,0.4958791208791209,0.8221343873517787,0
9697,M,0.9816031537450723,0.9878826530612245,0.493883257602237,0.625,0.25296442687747034,0
1243,M,0.976018396846255,0.9834183673469387,0.5005242922055225,0.7335164835164836,0.7865612648221344,0
8191,M,0.9842312746386336,0.9913903061224488,0.5697308633344984,0.4093406593406594,0.8142292490118577,0
5947,M,0.9878449408672799,0.9910714285714285,0.5120587207270185,0.6208791208791209,0.36363636363636365,0
7017,M,0.9878449408672799,0.9904336734693877,0.5152044739601538,0.5082417582417582,0.13043478260869565,0
922,M,0.9707621550591328,0.9754464285714284,0.482348829080741,0.7197802197802198,0.7984189723320159,0
9251,M,0.9796320630749015,0.9856505102040817,0.5770709542118141,0.39560439560439564,0.7351778656126482,0
2707,M,0.9842312746386336,0.9853316326530611,0.5379238028661307,0.4958791208791209,0.30039525691699603,0
7952,M,0.9885019710906702,0.994579081632653,0.517301642782244,0.5618131868131868,0.11067193675889328,0
2946,M,0.9878449408672799,0.9869260204081632,0.5669346382383782,0.41895604395604397,0.05533596837944664,0
6464,M,0.9871879106438897,0.9882015306122448,0.6064313177210765,0.3708791208791209,0.42292490118577075,0
8007,M,0.9888304862023654,0.9952168367346939,0.5816148199930095,0.3901098901098901,0.6640316205533597,0
3245,M,0.9888304862023654,0.9872448979591837,0.5550506815798671,0.44917582417582425,0.5454545454545454,0
9818,M,0.9809461235216822,0.9866071428571427,0.4917860887801468,0.6195054945054945,0.6956521739130435,0
2643,M,0.9848883048620237,0.9866071428571427,0.48968891995805663,0.6607142857142858,0.5652173913043478,0
9054,M,0.9766754270696453,0.9834183673469387,0.5316322963998602,0.5247252747252747,0.3438735177865613,0
7700,M,0.9878449408672799,0.9936224489795918,0.47116392869626006,0.8585164835164836,0.1422924901185771,0
1554,M,0.9802890932982917,0.9843749999999999,0.553652569031807,0.43543956043956045,0.4624505928853755,0
1580,M,0.9799605781865967,0.9834183673469387,0.504718629849703,0.6524725274725275,0.7035573122529645,0
7385,M,0.9848883048620237,0.9901147959183673,0.48060118839566585,0.7403846153846154,0.43478260869565216,0
8876,M,0.9793035479632064,0.9862882653061225,0.6123732960503321,0.34615384615384615,0.30434782608695654,0
1328,M,0.9816031537450723,0.9888392857142857,0.6008388675288361,0.39560439560439564,0.8142292490118577,0
4764,M,0.9977003942181341,0.9948979591836734,0.49003844809507163,0.6675824175824177,0.30039525691699603,0
3207,M,0.9862023653088042,0.9853316326530611,0.5739252009786788,0.4285714285714286,0.14624505928853754,0
3248,M,0.9888304862023654,0.987563775510204,0.5281370150297099,0.5398351648351648,0.5770750988142292,0
7634,M,0.9865308804204994,0.9926658163265306,0.5263893743446347,0.5590659340659341,0.38735177865612647,0
9341,M,0.9799605781865967,0.9850127551020407,0.4764068507514855,0.6332417582417583,0.019762845849802372,0
9253,M,0.9796320630749015,0.9853316326530611,0.5270884306186648,0.5563186813186813,0.758893280632411,0
8751,M,0.9770039421813403,0.9837372448979591,0.5145054176861237,0.576923076923077,0.5928853754940712,0
7285,M,0.9862023653088042,0.9897959183673468,0.4201328206920657,0.8475274725274726,0.2924901185770751,0
8864,M,0.9789750328515112,0.9856505102040817,0.5501572876616567,0.478021978021978,0.15810276679841898,0
9537,M,0.983245729303548,0.9904336734693877,0.5092624956308983,0.5782967032967034,0.41106719367588934,0
3389,M,0.990473061760841,0.990752551020408,0.49493184201328205,0.7307692307692308,0.2727272727272727,0
4737,M,0.9960578186596584,0.9933035714285714,0.4669695910520797,0.7994505494505495,0.007905138339920948,1
7820,M,0.9848883048620237,0.9923469387755101,0.5962950017476407,0.4010989010989011,0.5849802371541502,0
7563,M,0.9868593955321945,0.9923469387755101,0.6399860188745194,0.3214285714285714,0.525691699604743,0
2936,M,0.9885019710906702,0.987563775510204,0.4872422229989514,0.6703296703296703,0.758893280632411,0
7240,M,0.9852168199737188,0.9888392857142857,0.4760573226144705,0.7733516483516484,0.7075098814229249,0
1856,M,0.978318002628121,0.9802295918367345,0.6123732960503321,0.3585164835164836,0.20553359683794467,0
9159,M,0.9773324572930355,0.9840561224489796,0.5277874868926948,0.4876373626373627,0.6126482213438735,0
4188,M,0.9931011826544022,0.9910714285714285,0.5630898287312128,0.4368131868131868,0.6679841897233202,0
5313,M,0.9977003942181341,0.997767857142857,0.5473610625655365,0.4478021978021978,0.03557312252964427,0
5889,M,0.9901445466491459,0.9917091836734693,0.43131772107654665,0.7664835164835164,0.6007905138339921,0
4215,M,0.9921156373193167,0.990752551020408,0.7539321915414191,0.24450549450549453,0.06719367588932806,0
8067,M,0.987516425755585,0.9948979591836734,0.5207969241523943,0.5467032967032966,0.3715415019762846,0
2903,M,0.9878449408672799,0.9869260204081632,0.6057322614470465,0.3667582417582418,0.4268774703557312,0
5278,M,0.9970433639947438,0.997767857142857,0.5655365256903181,0.4175824175824176,0.5138339920948617,0
4575,M,0.9950722733245729,0.9917091836734693,0.5022719328905977,0.6854395604395604,0.21739130434782608,0
9650,M,0.9825886990801579,0.9885204081632653,0.5022719328905977,0.5645604395604396,0.758893280632411,0
5645,M,0.9937582128777924,0.9948979591836734,0.5560992659909123,0.40384615384615385,0.758893280632411,0
5326,M,0.9970433639947438,0.9971301020408162,0.4963299545613422,0.6744505494505495,0.16600790513833993,0
8065,M,0.9871879106438897,0.994579081632653,0.5837119888150997,0.3612637362637363,0.35177865612648224,0
7591,M,0.9871879106438897,0.9920280612244898,0.4529884655714785,0.842032967032967,0.7984189723320159,1
7046,M,0.9878449408672799,0.9901147959183673,0.6511709192590004,0.30494505494505497,0.43873517786561267,0
1492,M,0.9789750328515112,0.9843749999999999,0.5169521146452289,0.8035714285714286,0.6956521739130435,1
9763,M,0.9809461235216822,0.9872448979591837,0.5714785040195736,0.40796703296703296,0.03557312252964427,0
858,M,0.9730617608409987,0.978954081632653,0.529884655714785,0.5164835164835165,0.09881422924901186,0
8955,M,0.9770039421813403,0.9821428571428571,0.47361062565536527,0.756868131868132,0.2490118577075099,0
392,M,0.9776609724047307,0.9837372448979591,0.5207969241523943,0.5961538461538461,0.6086956521739131,0
6845,M,0.9898160315374508,0.9933035714285714,0.5760223698007689,0.44505494505494503,0.0,0
574,M,0.978646517739816,0.9885204081632653,0.5029709891646278,0.5728021978021979,0.7312252964426877,0
1011,M,0.9730617608409987,0.9799107142857143,0.5071653268088081,0.5879120879120879,0.043478260869565216,0
908,M,0.9707621550591328,0.9760841836734694,0.6368402656413842,0.3337912087912088,0.6482213438735178,0
7428,M,0.985545335085414,0.9929846938775508,0.6515204473960153,0.3200549450549451,0.007905138339920948,0
8324,M,0.9812746386333772,0.9869260204081632,0.4872422229989514,0.6318681318681318,0.44664031620553357,0
8148,M,0.9839027595269383,0.990752551020408,0.5200978678783642,0.5425824175824177,0.37549407114624506,0
3401,M,0.9901445466491459,0.990752551020408,0.565186997553303,0.47115384615384615,0.39920948616600793,0
2801,M,0.9862023653088042,0.9869260204081632,0.5739252009786788,0.39560439560439564,0.36363636363636365,0
4005,M,0.9921156373193167,0.9920280612244898,0.4914365606431318,0.6703296703296703,0.6284584980237155,0
9238,M,0.9796320630749015,0.9846938775510203,0.5089129674938833,0.565934065934066,0.5928853754940712,0
7727,M,0.9878449408672799,0.994579081632653,0.5791681230339042,0.42445054945054944,0.45849802371541504,0
9171,M,0.9779894875164258,0.9846938775510203,0.4851450541768612,0.6263736263736264,0.7509881422924901,0
8760,M,0.9770039421813403,0.9843749999999999,0.48654316672492137,0.6373626373626373,0.6877470355731226,0
7869,M,0.9871879106438897,0.9948979591836734,0.6218105557497379,0.3804945054945055,0.18181818181818182,0
8175,M,0.9852168199737188,0.9926658163265306,0.5050681579867179,0.565934065934066,0.6679841897233202,0
7136,M,0.9871879106438897,0.9882015306122448,0.4694162880111849,0.8750000000000001,0.4901185770750988,0
7990,M,0.9891590013140606,0.996173469387755,0.6322963998601887,0.34478021978021983,0.4980237154150198,0
1569,M,0.9793035479632064,0.9827806122448979,0.5781195386228591,0.4848901098901099,0.6126482213438735,0
3512,M,0.9914586070959265,0.9917091836734693,0.48689269486193637,0.679945054945055,0.6640316205533597,0
4849,M,0.9970433639947438,0.9948979591836734,0.5155540020971688,0.5892857142857143,0.3359683794466403,0
557,M,0.9773324572930355,0.9866071428571427,0.5008738203425376,0.6634615384615384,0.549407114624506,0
8926,M,0.9766754270696453,0.9830994897959183,0.5099615519049283,0.8186813186813188,0.8181818181818182,1
5401,M,0.9940867279894877,0.9958545918367346,0.5082139112198532,0.7527472527472527,1.0,1
2313,M,0.9825886990801579,0.9846938775510203,0.6029360363509263,0.3653846153846154,0.6798418972332015,0
5596,M,0.9944152431011827,0.9948979591836734,0.5375742747291157,0.5041208791208792,0.2924901185770751,0
5421,M,0.9940867279894877,0.9958545918367346,0.5473610625655365,0.5027472527472527,0.18181818181818182,0
861,M,0.9727332457293036,0.9786352040816325,0.681929395316323,0.3200549450549451,0.15019762845849802,0
2714,M,0.9842312746386336,0.9856505102040817,0.4774554351625306,0.7582417582417583,0.37549407114624506,0
4245,M,0.9940867279894877,0.9920280612244898,0.5312827682628452,0.5906593406593407,0.34782608695652173,0
8307,M,0.9812746386333772,0.9888392857142857,0.49003844809507163,0.9574175824175825,0.25296442687747034,1
366,M,0.9776609724047307,0.9837372448979591,0.5424676686473261,0.5618131868131868,0.3557312252964427,0
1107,M,0.9747043363994744,0.9805484693877551,0.52953512757777,0.5782967032967034,0.21739130434782608,0
2802,M,0.9865308804204994,0.9872448979591837,0.5274379587556798,0.6401098901098902,0.37549407114624506,0
3681,M,0.992444152431012,0.9926658163265306,0.5078643830828382,0.6195054945054945,0.6877470355731226,0
4666,M,0.9963863337713535,0.9933035714285714,0.5484096469765816,0.5027472527472527,0.1857707509881423,0
4486,M,0.9940867279894877,0.9901147959183673,0.6868227892345333,0.2774725274725275,0.15810276679841898,0
930,M,0.9707621550591328,0.9754464285714284,0.5078643830828382,0.6497252747252747,0.03557312252964427,0
2736,M,0.9845597897503285,0.9856505102040817,0.5508563439356868,0.5,0.5889328063241107,0
5599,M,0.9944152431011827,0.9948979591836734,0.577420482348829,0.42582417582417587,0.3201581027667984,0
700,M,0.9776609724047307,0.9846938775510203,0.588255854596295,0.4340659340659341,0.31225296442687744,0
5915,M,0.987516425755585,0.989158163265306,0.5354771059070255,0.5315934065934067,0.06324110671936758,0
5394,M,0.9947437582128779,0.9958545918367346,0.4411045089129675,0.9684065934065934,0.924901185770751,1
5789,M,0.9914586070959265,0.9933035714285714,0.49493184201328205,0.6730769230769231,0.5375494071146245,0
646,M,0.9779894875164258,0.9866071428571427,0.5106606081789584,0.6002747252747254,0.5612648221343873,0
7678,M,0.987516425755585,0.9939413265306122,0.48549458231387627,0.7156593406593407,0.8300395256916996,0
1196,M,0.9756898817345598,0.9818239795918365,0.5218455085634394,0.47664835164835173,0.22529644268774704,0
6068,M,0.9888304862023654,0.9913903061224488,0.7154840964697659,0.24587912087912087,0.7035573122529645,0
3898,M,0.992444152431012,0.9920280612244898,0.49737853897238726,0.5054945054945055,0.31620553359683795,0
2571,M,0.9839027595269383,0.9859693877551019,0.5232436211114995,0.5618131868131868,0.6679841897233202,0
4865,M,0.9970433639947438,0.9958545918367346,0.5676336945124082,0.478021978021978,0.4782608695652174,0
2250,M,0.9829172141918529,0.9834183673469387,0.4879412792729815,0.668956043956044,0.05138339920948617,0
1650,M,0.9789750328515112,0.9818239795918365,0.4952813701502971,0.7005494505494506,0.541501976284585,0
9958,M,0.9793035479632064,0.9815051020408163,0.5330304089479203,0.49313186813186816,0.5217391304347826,0
9660,M,0.9819316688567674,0.9878826530612245,0.48654316672492137,0.592032967032967,0.8616600790513834,0
7941,M,0.9878449408672799,0.9939413265306122,0.5239426773855296,0.5343406593406593,0.011857707509881422,0
9325,M,0.9809461235216822,0.9862882653061225,0.5277874868926948,0.5604395604395604,0.6996047430830039,0
6821,M,0.9881734559789751,0.9904336734693877,0.5400209716882209,0.5151098901098902,0.6126482213438735,0
3800,M,0.992444152431012,0.9913903061224488,0.6696959105207969,0.31730769230769235,0.2015810276679842,0
9030,M,0.9773324572930355,0.9834183673469387,0.4903879762320867,0.6085164835164835,0.09881422924901186,0
2548,M,0.983245729303548,0.9859693877551019,0.5033205173016427,0.5151098901098902,0.43873517786561267,0
8029,M,0.987516425755585,0.994579081632653,0.5693813351974834,0.4848901098901099,0.0,0
6945,M,0.9881734559789751,0.9929846938775508,0.647326109751835,0.30494505494505497,0.20948616600790515,0
5838,M,0.9901445466491459,0.9923469387755101,0.5159035302341839,0.5013736263736264,0.09881422924901186,0
5814,M,0.9898160315374508,0.9917091836734693,0.49003844809507163,0.6524725274725275,0.7786561264822134,0
6361,M,0.9858738501971093,0.987563775510204,0.47116392869626006,0.7870879120879121,0.18972332015810275,0
2717,M,0.9839027595269383,0.9856505102040817,0.49702901083537226,0.6222527472527473,0.40711462450592883,0
7045,M,0.9878449408672799,0.9904336734693877,0.5623907724571828,0.37912087912087916,0.4268774703557312,0
9156,M,0.9773324572930355,0.9834183673469387,0.4785040195735757,0.7527472527472527,0.5731225296442688,0
888,M,0.971090670170828,0.9760841836734694,0.5770709542118141,0.385989010989011,0.43478260869565216,0
5046,M,0.9990144546649148,0.9987244897959182,0.4928346731911919,0.5824175824175825,0.6126482213438735,0
8870,M,0.978646517739816,0.9856505102040817,0.46766864732610974,0.6813186813186813,0.22134387351778656,0
9069,M,0.9763469119579501,0.9827806122448979,0.5865082139112199,0.385989010989011,0.525691699604743,0
2152,M,0.983245729303548,0.9846938775510203,0.5760223698007689,0.3901098901098901,0.7430830039525692,0
1214,M,0.9750328515111696,0.9815051020408163,0.5921006641034603,0.4532967032967033,0.45454545454545453,0
989,M,0.9730617608409987,0.978954081632653,0.740650122334848,0.25137362637362637,0.6284584980237155,0
5945,M,0.9881734559789751,0.9910714285714285,0.49458231387626705,0.6112637362637363,0.3438735177865613,0
8964,M,0.9763469119579501,0.9818239795918365,0.5089129674938833,0.6167582417582418,0.3359683794466403,0
2226,M,0.9842312746386336,0.9850127551020407,0.588954910870325,0.3818681318681319,0.6363636363636364,0
8228,M,0.9825886990801579,0.9897959183673468,0.49702901083537226,0.6771978021978022,0.2727272727272727,0
6258,M,0.9891590013140606,0.990752551020408,0.553303040894792,0.5590659340659341,0.007905138339920948,0
8783,M,0.9776609724047307,0.9840561224489796,0.4383082838168473,0.6291208791208791,0.1225296442687747,0
8656,M,0.9766754270696453,0.9830994897959183,0.5931492485145055,0.37637362637362637,0.4782608695652174,0
3685,M,0.9917871222076216,0.9920280612244898,0.482348829080741,0.7087912087912088,0.7272727272727273,0
8825,M,0.9766754270696453,0.9846938775510203,0.541069556099266,0.5673076923076923,0.5533596837944664,0
6071,M,0.9885019710906702,0.9910714285714285,0.5075148549458232,0.598901098901099,0.7312252964426877,0
6779,M,0.9898160315374508,0.9910714285714285,0.47955260398462074,0.7445054945054945,0.19367588932806323,0
1517,M,0.9796320630749015,0.9850127551020407,0.49213561691716184,0.532967032967033,0.07905138339920949,0
2107,M,0.9835742444152431,0.9856505102040817,0.4952813701502971,0.6497252747252747,0.233201581027668,0
8002,M,0.9885019710906702,0.9952168367346939,0.64697658161482,0.3159340659340659,0.616600790513834,0
6956,M,0.9881734559789751,0.9923469387755101,0.5012233484795526,0.5370879120879122,0.3241106719367589,0
8061,M,0.9862023653088042,0.9936224489795918,0.5120587207270185,0.5686813186813187,0.308300395256917,0
6621,M,0.9911300919842313,0.990752551020408,0.6504718629849703,0.2994505494505495,0.33201581027667987,0
5215,M,0.9977003942181341,0.9971301020408162,0.5354771059070255,0.5865384615384616,0.766798418972332,0
8520,M,0.9799605781865967,0.9869260204081632,0.5393219154141908,0.6854395604395604,0.7865612648221344,0
1869,M,0.9799605781865967,0.9824617346938775,0.5697308633344984,0.44917582417582425,0.32806324110671936,0
5912,M,0.9878449408672799,0.9894770408163265,0.5798671793079343,0.4093406593406594,0.023715415019762844,0
7236,M,0.9848883048620237,0.9885204081632653,0.5103110800419434,0.5096153846153847,0.6679841897233202,0
935,M,0.9707621550591328,0.9757653061224489,0.5735756728416638,0.5027472527472527,0.08300395256916997,0
4165,M,0.992772667542707,0.9901147959183673,0.5267389024816498,0.554945054945055,0.43873517786561267,0
7800,M,0.9858738501971093,0.9929846938775508,0.5326808808109053,0.5576923076923077,0.38735177865612647,0
7492,M,0.9865308804204994,0.9939413265306122,0.46102761272282416,0.7060439560439561,0.6719367588932806,0
1231,M,0.9763469119579501,0.9837372448979591,0.5606431317721077,0.5590659340659341,0.6245059288537549,0
9999,M,0.9822601839684626,0.9843749999999999,0.5242922055225445,0.5521978021978022,0.11857707509881422,0
751,M,0.9750328515111696,0.9824617346938775,0.6441803565186998,0.3324175824175824,0.8379446640316206,0
2097,M,0.9835742444152431,0.9866071428571427,0.4634743096819294,0.6524725274725275,0.1383399209486166,0
2955,M,0.9878449408672799,0.9869260204081632,0.5029709891646278,0.6016483516483516,0.16205533596837945,0
3157,M,0.9868593955321945,0.987563775510204,0.5200978678783642,0.5796703296703297,0.525691699604743,0
5029,M,0.9983574244415243,0.9987244897959182,0.5676336945124082,0.5467032967032966,0.42292490118577075,0
7660,M,0.9871879106438897,0.9936224489795918,0.435512058720727,0.7266483516483516,0.6521739130434783,0
5840,M,0.9898160315374508,0.9920280612244898,0.552603984620762,0.42445054945054944,0.1225296442687747,0
5032,M,0.9986859395532195,0.998405612244898,0.5921006641034603,0.43131868131868134,0.45849802371541504,0
207,M,0.9802890932982917,0.9843749999999999,0.4966794826983572,0.8337912087912088,0.47035573122529645,1
4709,M,0.9967148488830486,0.9936224489795918,0.505417686123733,0.6868131868131868,0.6442687747035574,0
2807,M,0.9852168199737188,0.9862882653061225,0.5075148549458232,0.5755494505494505,0.4189723320158103,0
7271,M,0.9865308804204994,0.9897959183673468,0.45193988116043343,0.6826923076923077,0.14624505928853754,0
1913,M,0.9789750328515112,0.9815051020408163,0.5214959804264243,0.5521978021978022,0.7786561264822134,0
6817,M,0.9888304862023654,0.990752551020408,0.5218455085634394,0.6607142857142858,0.5731225296442688,0
835,M,0.9747043363994744,0.9802295918367345,0.5358266340440405,0.44642857142857145,0.7193675889328063,0
8375,M,0.9816031537450723,0.9872448979591837,0.4837469416288011,0.6620879120879122,0.1541501976284585,0
5739,M,0.992772667542707,0.9939413265306122,0.5777700104858441,0.43131868131868134,0.007905138339920948,0
4153,M,0.9921156373193167,0.9897959183673468,0.423628102062216,0.7637362637362638,0.31225296442687744,1
3254,M,0.9888304862023654,0.987563775510204,0.4501922404753583,0.8021978021978022,0.6403162055335968,0
4126,M,0.9921156373193167,0.9904336734693877,0.5672841663753933,0.47115384615384615,0.03557312252964427,0
5554,M,0.9937582128777924,0.9948979591836734,0.5316322963998602,0.5521978021978022,0.6877470355731226,0
9346,M,0.9796320630749015,0.9846938775510203,0.5683327507864383,0.554945054945055,0.07905138339920949,0
4883,M,0.9980289093298292,0.9968112244897959,0.58860538273331,0.4024725274725275,0.6600790513833992,0
7402,M,0.9848883048620237,0.9910714285714285,0.5113596644529884,0.5975274725274725,0.616600790513834,0
2407,M,0.9825886990801579,0.9840561224489796,0.5239426773855296,0.6195054945054945,0.7312252964426877,0
1473,M,0.9806176084099869,0.9869260204081632,0.45962950017476406,0.6717032967032968,0.5019762845849802,0
262,M,0.9793035479632064,0.9827806122448979,0.6067808458580916,0.36813186813186816,0.1067193675889328,0
9283,M,0.9799605781865967,0.9853316326530611,0.6298497029010836,0.37774725274725274,0.28063241106719367,0
9572,M,0.9845597897503285,0.9910714285714285,0.49108703250611674,0.6538461538461539,0.758893280632411,0
9132,M,0.9776609724047307,0.9840561224489796,0.5540020971688221,0.576923076923077,0.3557312252964427,0
4199,M,0.9937582128777924,0.9920280612244898,0.5725270884306186,0.43956043956043955,0.782608695652174,0
3948,M,0.992772667542707,0.9926658163265306,0.5277874868926948,0.5096153846153847,0.039525691699604744,0
8642,M,0.9773324572930355,0.9834183673469387,0.5578469066759875,0.5027472527472527,0.31620553359683795,0
3615,M,0.9914586070959265,0.9920280612244898,0.575672841663754,0.4340659340659341,0.023715415019762844,0
5384,M,0.9950722733245729,0.996173469387755,0.4966794826983572,0.6318681318681318,0.8142292490118577,0
2119,M,0.983245729303548,0.9850127551020407,0.6494232785739252,0.3392857142857143,0.39920948616600793,0
