,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type
9408,0.9783251231527093,0.9827915869980879,0.5672210672210672,0.4503916449086162,0.7549407114624506,No Failure
9409,0.9786535303776683,0.9831102613129381,0.5765765765765766,0.36945169712793735,0.7747035573122529,No Failure
9410,0.9786535303776683,0.9831102613129381,0.5772695772695773,0.4046997389033943,0.782608695652174,No Failure
9411,0.9786535303776683,0.9831102613129381,0.4864864864864865,0.608355091383812,0.7944664031620553,No Failure
9412,0.9786535303776683,0.9831102613129381,0.5897435897435898,0.34856396866840733,0.8023715415019763,No Failure
9413,0.9789819376026273,0.9834289356277884,0.49861399861399863,0.5861618798955613,0.8102766798418972,No Failure
9414,0.9789819376026273,0.9834289356277884,0.46916146916146917,0.7036553524804178,0.8181818181818182,Overstrain Failure
9415,0.9793103448275862,0.9837476099426385,0.4715869715869716,0.5770234986945171,0.0,No Failure
9416,0.9789819376026273,0.9831102613129381,0.5069300069300069,0.5992167101827677,0.011857707509881422,No Failure
9417,0.9789819376026273,0.9827915869980879,0.524948024948025,0.5718015665796344,0.023715415019762844,No Failure
9418,0.9786535303776683,0.9827915869980879,0.4961884961884962,0.6031331592689296,0.043478260869565216,No Failure
9419,0.9786535303776683,0.9827915869980879,0.6621621621621622,0.2872062663185379,0.05138339920948617,No Failure
9420,0.9786535303776683,0.9827915869980879,0.51004851004851,0.5483028720626633,0.05928853754940711,No Failure
9421,0.9789819376026273,0.9831102613129381,0.47886347886347885,0.7114882506527416,0.06719367588932806,No Failure
9422,0.9789819376026273,0.9831102613129381,0.5769230769230769,0.3864229765013055,0.07905138339920949,No Failure
9423,0.9789819376026273,0.9831102613129381,0.5807345807345807,0.39817232375979117,0.08695652173913043,No Failure
9424,0.9786535303776683,0.9831102613129381,0.5492030492030492,0.43080939947780683,0.09486166007905138,No Failure
9425,0.9789819376026273,0.9834289356277884,0.4902979902979903,0.6044386422976501,0.1067193675889328,No Failure
9426,0.9789819376026273,0.9837476099426385,0.46465696465696466,0.7271540469973892,0.11857707509881422,No Failure
9427,0.9793103448275862,0.9840662842574889,0.5336105336105336,0.45430809399477806,0.12648221343873517,No Failure
9428,0.9793103448275862,0.9840662842574889,0.6365211365211365,0.370757180156658,0.13438735177865613,No Failure
9429,0.9793103448275862,0.9840662842574889,0.5190575190575191,0.4699738903394256,0.1541501976284585,No Failure
9430,0.9789819376026273,0.9837476099426385,0.579002079002079,0.3759791122715405,0.16205533596837945,No Failure
9431,0.9786535303776683,0.9834289356277884,0.4954954954954955,0.7441253263707572,0.16996047430830039,No Failure
9432,0.9786535303776683,0.9837476099426385,0.560984060984061,0.5234986945169713,0.17786561264822134,No Failure
9433,0.9786535303776683,0.9837476099426385,0.4954954954954955,0.6775456919060052,0.1857707509881423,No Failure
9434,0.9786535303776683,0.9834289356277884,0.5634095634095634,0.4347258485639687,0.1976284584980237,No Failure
9435,0.9786535303776683,0.9837476099426385,0.5,0.643603133159269,0.20553359683794467,No Failure
9436,0.9786535303776683,0.9834289356277884,0.5131670131670132,0.5548302872062664,0.2134387351778656,No Failure
9437,0.9789819376026273,0.9837476099426385,0.5291060291060291,0.5613577023498695,0.22134387351778656,No Failure
9438,0.9789819376026273,0.9837476099426385,0.4556479556479556,0.741514360313316,0.233201581027668,No Failure
9439,0.9789819376026273,0.9840662842574889,0.49653499653499655,0.6292428198433421,0.2450592885375494,No Failure
9440,0.9789819376026273,0.9840662842574889,0.4774774774774775,0.6984334203655354,0.25691699604743085,No Failure
9441,0.9789819376026273,0.9840662842574889,0.4961884961884962,0.566579634464752,0.26877470355731226,No Failure
9442,0.9789819376026273,0.9840662842574889,0.483021483021483,0.6253263707571802,0.2766798418972332,No Failure
9443,0.9786535303776683,0.9840662842574889,0.4889119889119889,0.7023498694516972,0.2885375494071146,No Failure
9444,0.9789819376026273,0.984384958572339,0.7401247401247402,0.20757180156657964,0.308300395256917,No Failure
9445,0.9793103448275862,0.9847036328871892,0.501039501039501,0.597911227154047,0.31620553359683795,No Failure
9446,0.9789819376026273,0.984384958572339,0.48094248094248093,0.6984334203655354,0.32806324110671936,No Failure
9447,0.9789819376026273,0.984384958572339,0.4584199584199584,0.6749347258485641,0.34782608695652173,No Failure
9448,0.9793103448275862,0.9847036328871892,0.6167706167706167,0.3825065274151436,0.35968379446640314,No Failure
9449,0.9789819376026273,0.9840662842574889,0.4968814968814969,0.5456919060052219,0.3675889328063241,No Failure
9450,0.9786535303776683,0.9837476099426385,0.5176715176715176,0.5561357702349871,0.3794466403162055,No Failure
9451,0.9786535303776683,0.9837476099426385,0.5322245322245323,0.5169712793733682,0.391304347826087,No Failure
9452,0.9786535303776683,0.9837476099426385,0.48232848232848236,0.6971279373368147,0.41106719367588934,No Failure
9453,0.9793103448275862,0.9847036328871892,0.47124047124047125,0.741514360313316,0.42292490118577075,No Failure
9454,0.979967159277504,0.9853409815168896,0.5485100485100485,0.46214099216710186,0.4426877470355731,No Failure
9455,0.9802955665024631,0.9853409815168896,0.6871101871101871,0.26370757180156656,0.4505928853754941,No Failure
9456,0.9802955665024631,0.98565965583174,0.5647955647955648,0.4347258485639687,0.45849802371541504,No Failure
9457,0.9802955665024631,0.98565965583174,0.5862785862785863,0.34856396866840733,0.466403162055336,No Failure
9458,0.979967159277504,0.9850223072020395,0.49099099099099097,0.5300261096605745,0.4782608695652174,No Failure
9459,0.979967159277504,0.9850223072020395,0.5471240471240472,0.4712793733681463,0.48616600790513836,No Failure
9460,0.979967159277504,0.9853409815168896,0.48475398475398473,0.5900783289817233,0.49407114624505927,No Failure
9461,0.979967159277504,0.9853409815168896,0.48995148995148996,0.6057441253263708,0.5059288537549407,No Failure
9462,0.9802955665024631,0.98565965583174,0.544005544005544,0.5234986945169713,0.5177865612648221,No Failure
9463,0.9802955665024631,0.98565965583174,0.5377685377685377,0.4804177545691906,0.525691699604743,No Failure
9464,0.980623973727422,0.9859783301465901,0.498960498960499,0.6292428198433421,0.5375494071146245,No Failure
9465,0.980623973727422,0.9859783301465901,0.5058905058905059,0.5718015665796344,0.5454545454545454,No Failure
9466,0.980623973727422,0.9859783301465901,0.5097020097020097,0.6266318537859008,0.5573122529644269,No Failure
9467,0.980623973727422,0.98565965583174,0.5897435897435898,0.360313315926893,0.5652173913043478,No Failure
9468,0.980623973727422,0.9859783301465901,0.4764379764379764,0.7232375979112272,0.5731225296442688,No Failure
9469,0.980623973727422,0.9859783301465901,0.5883575883575883,0.4334203655352481,0.5810276679841897,No Failure
9470,0.980623973727422,0.9859783301465901,0.49861399861399863,0.6148825065274152,0.5889328063241107,No Failure
9471,0.980623973727422,0.9859783301465901,0.6146916146916147,0.35900783289817234,0.6086956521739131,No Failure
9472,0.9809523809523809,0.9859783301465901,0.4764379764379764,0.6305483028720626,0.6205533596837944,No Failure
9473,0.9809523809523809,0.9862970044614404,0.501039501039501,0.5221932114882507,0.6324110671936759,No Failure
9474,0.9809523809523809,0.9866156787762906,0.5041580041580042,0.6109660574412533,0.6403162055335968,No Failure
9475,0.98128078817734,0.9866156787762906,0.5277200277200277,0.5469973890339426,0.6521739130434783,No Failure
9476,0.98128078817734,0.9866156787762906,0.5862785862785863,0.4164490861618799,0.6600790513833992,No Failure
9477,0.98128078817734,0.9866156787762906,0.5866250866250866,0.4347258485639687,0.6719367588932806,No Failure
9478,0.98128078817734,0.9866156787762906,0.6548856548856549,0.3133159268929504,0.6837944664031621,No Failure
9479,0.9816091954022987,0.9866156787762906,0.5544005544005544,0.43733681462140994,0.691699604743083,No Failure
9480,0.9816091954022987,0.9866156787762906,0.4968814968814969,0.5718015665796344,0.7114624505928854,No Failure
9481,0.9816091954022987,0.9866156787762906,0.47297297297297297,0.664490861618799,0.7233201581027668,No Failure
9482,0.98128078817734,0.9866156787762906,0.45356895356895355,0.7493472584856398,0.7312252964426877,No Failure
9483,0.9816091954022987,0.9866156787762906,0.5356895356895357,0.46083550913838117,0.7509881422924901,No Failure
9484,0.9816091954022987,0.9866156787762906,0.5762300762300763,0.43994778067885126,0.7707509881422925,No Failure
9485,0.9816091954022987,0.9866156787762906,0.5505890505890506,0.4464751958224544,0.7786561264822134,No Failure
9486,0.9816091954022987,0.9866156787762906,0.51004851004851,0.6005221932114883,0.7865612648221344,No Failure
9487,0.9816091954022987,0.9866156787762906,0.5485100485100485,0.5195822454308094,0.7984189723320159,No Failure
9488,0.9816091954022987,0.9866156787762906,0.542966042966043,0.4503916449086162,0.8063241106719368,No Failure
9489,0.9816091954022987,0.9869343530911407,0.4875259875259875,0.5469973890339426,0.8181818181818182,No Failure
9490,0.9819376026272578,0.9869343530911407,0.49133749133749133,0.5835509138381202,0.8260869565217391,No Failure
9491,0.9819376026272578,0.9869343530911407,0.5159390159390159,0.5313315926892951,0.8379446640316206,No Failure
9492,0.9822660098522168,0.9875717017208412,0.5495495495495496,0.4778067885117494,0.849802371541502,No Failure
9493,0.9822660098522168,0.9872530274059911,0.48440748440748443,0.7232375979112272,0.857707509881423,Overstrain Failure
9494,0.9825944170771757,0.9875717017208412,0.5252945252945252,0.5404699738903395,0.8656126482213439,No Failure
9495,0.9829228243021347,0.9878903760356915,0.47574497574497576,0.5848563968668408,0.8735177865612648,No Failure
9496,0.9825944170771757,0.9878903760356915,0.46742896742896745,0.6579634464751959,0.8932806324110671,No Failure
9497,0.9822660098522168,0.9875717017208412,0.5,0.5261096605744126,0.0,No Failure
9498,0.9825944170771757,0.9882090503505417,0.5343035343035343,0.4712793733681463,0.019762845849802372,No Failure
9499,0.9825944170771757,0.9882090503505417,0.5315315315315315,0.4921671018276763,0.039525691699604744,No Failure
9500,0.9825944170771757,0.9885277246653918,0.588011088011088,0.3994778067885118,0.04743083003952569,No Failure
9501,0.9829228243021347,0.9888463989802422,0.4837144837144837,0.618798955613577,0.05533596837944664,No Failure
9502,0.9829228243021347,0.9885277246653918,0.5180180180180181,0.6422976501305484,0.06324110671936758,No Failure
9503,0.9825944170771757,0.9888463989802422,0.5374220374220374,0.5848563968668408,0.07114624505928854,No Failure
9504,0.9825944170771757,0.9888463989802422,0.498960498960499,0.6135770234986946,0.08300395256916997,No Failure
9505,0.9825944170771757,0.9888463989802422,0.49514899514899513,0.5234986945169713,0.09090909090909091,No Failure
9506,0.9829228243021347,0.9891650732950923,0.5363825363825364,0.5430809399477807,0.09881422924901186,No Failure
9507,0.9829228243021347,0.9894837476099426,0.5214830214830215,0.5065274151436031,0.11857707509881422,No Failure
9508,0.9825944170771757,0.9891650732950923,0.5582120582120582,0.47519582245430814,0.12648221343873517,No Failure
9509,0.9825944170771757,0.9891650732950923,0.5204435204435205,0.5195822454308094,0.13438735177865613,No Failure
9510,0.9825944170771757,0.9891650732950923,0.5211365211365211,0.5652741514360313,0.14624505928853754,No Failure
9511,0.9822660098522168,0.9888463989802422,0.502079002079002,0.5313315926892951,0.15810276679841898,No Failure
9512,0.9819376026272578,0.9885277246653918,0.5457380457380457,0.4934725848563969,0.16600790513833993,No Failure
9513,0.9819376026272578,0.9885277246653918,0.5537075537075538,0.4360313315926893,0.17391304347826086,No Failure
9514,0.9819376026272578,0.9882090503505417,0.49064449064449067,0.5992167101827677,0.1857707509881423,No Failure
9515,0.9819376026272578,0.9885277246653918,0.5828135828135829,0.3759791122715405,0.19367588932806323,No Failure
9516,0.9816091954022987,0.9882090503505417,0.46465696465696466,0.7114882506527416,0.2015810276679842,No Failure
9517,0.9816091954022987,0.9882090503505417,0.5277200277200277,0.5104438642297651,0.20948616600790515,No Failure
9518,0.9819376026272578,0.9882090503505417,0.5474705474705475,0.5469973890339426,0.21739130434782608,No Failure
9519,0.9819376026272578,0.9882090503505417,0.5304920304920305,0.4699738903394256,0.22529644268774704,No Failure
9520,0.9819376026272578,0.9882090503505417,0.4764379764379764,0.6383812010443864,0.233201581027668,No Failure
9521,0.9816091954022987,0.9882090503505417,0.5142065142065142,0.5274151436031331,0.24110671936758893,No Failure
9522,0.9819376026272578,0.9885277246653918,0.5741510741510741,0.4216710182767624,0.25296442687747034,No Failure
9523,0.9819376026272578,0.9885277246653918,0.5176715176715176,0.5300261096605745,0.2648221343873518,No Failure
9524,0.9819376026272578,0.9888463989802422,0.5744975744975745,0.360313315926893,0.2727272727272727,No Failure
9525,0.9822660098522168,0.9888463989802422,0.4889119889119889,0.5496083550913838,0.2924901185770751,No Failure
9526,0.9825944170771757,0.9891650732950923,0.48336798336798337,0.7232375979112272,0.30039525691699603,No Failure
9527,0.9822660098522168,0.9891650732950923,0.5370755370755371,0.5731070496083551,0.31225296442687744,No Failure
9528,0.9822660098522168,0.9888463989802422,0.42723492723492723,0.7702349869451698,0.3201581027667984,No Failure
9529,0.9822660098522168,0.9888463989802422,0.5055440055440056,0.6096605744125327,0.33201581027667987,No Failure
9530,0.9822660098522168,0.9891650732950923,0.4868329868329868,0.6997389033942559,0.33992094861660077,No Failure
9531,0.9825944170771757,0.9894837476099426,0.5051975051975052,0.5757180156657964,0.35968379446640314,No Failure
9532,0.9825944170771757,0.9894837476099426,0.47955647955647956,0.6357702349869453,0.3675889328063241,No Failure
9533,0.9825944170771757,0.9894837476099426,0.5907830907830908,0.3851174934725849,0.37549407114624506,No Failure
9534,0.9829228243021347,0.989802421924793,0.5,0.5966057441253264,0.383399209486166,No Failure
9535,0.9829228243021347,0.989802421924793,0.5575190575190575,0.40992167101827676,0.391304347826087,No Failure
9536,0.9829228243021347,0.9894837476099426,0.6299376299376299,0.33942558746736295,0.4031620553359684,No Failure
9537,0.9829228243021347,0.989802421924793,0.5048510048510049,0.5496083550913838,0.41106719367588934,No Failure
9538,0.9829228243021347,0.989802421924793,0.5128205128205128,0.5887728459530027,0.42292490118577075,No Failure
9539,0.9832512315270935,0.9904397705544933,0.4934164934164934,0.622715404699739,0.4308300395256917,No Failure
9540,0.9832512315270935,0.9904397705544933,0.5641025641025641,0.524804177545692,0.43873517786561267,No Failure
9541,0.9835796387520526,0.9904397705544933,0.6077616077616078,0.4086161879895562,0.4505928853754941,No Failure
9542,0.9839080459770115,0.9907584448693434,0.5945945945945946,0.3720626631853786,0.4624505928853755,No Failure
9543,0.9835796387520526,0.9907584448693434,0.4774774774774775,0.6357702349869453,0.47035573122529645,No Failure
9544,0.9839080459770115,0.9910771191841937,0.5918225918225918,0.4046997389033943,0.48221343873517786,No Failure
9545,0.9839080459770115,0.9910771191841937,0.4954954954954955,0.5,0.4901185770750988,No Failure
9546,0.9842364532019704,0.9917144678138942,0.5405405405405406,0.5731070496083551,0.4980237154150198,No Failure
9547,0.9839080459770115,0.991395793499044,0.5817740817740817,0.4007832898172324,0.5098814229249012,No Failure
9548,0.9839080459770115,0.991395793499044,0.527027027027027,0.4856396866840732,0.5177865612648221,No Failure
9549,0.9839080459770115,0.991395793499044,0.5713790713790714,0.4412532637075718,0.525691699604743,No Failure
9550,0.9835796387520526,0.9910771191841937,0.5027720027720027,0.5652741514360313,0.5375494071146245,No Failure
9551,0.9832512315270935,0.9904397705544933,0.481981981981982,0.6383812010443864,0.549407114624506,No Failure
9552,0.9829228243021347,0.9904397705544933,0.5277200277200277,0.5339425587467364,0.5573122529644269,No Failure
9553,0.9829228243021347,0.9901210962396431,0.5180180180180181,0.5117493472584858,0.5691699604743083,No Failure
9554,0.9829228243021347,0.9901210962396431,0.498960498960499,0.5939947780678851,0.5770750988142292,No Failure
9555,0.9832512315270935,0.9904397705544933,0.5492030492030492,0.40992167101827676,0.5889328063241107,No Failure
9556,0.9835796387520526,0.9904397705544933,0.4760914760914761,0.6305483028720626,0.6086956521739131,No Failure
9557,0.9835796387520526,0.9904397705544933,0.5221760221760222,0.524804177545692,0.616600790513834,No Failure
9558,0.9835796387520526,0.9907584448693434,0.5464310464310465,0.45169712793733685,0.6284584980237155,No Failure
9559,0.9835796387520526,0.9907584448693434,0.5183645183645184,0.5026109660574413,0.6403162055335968,No Failure
9560,0.9839080459770115,0.9907584448693434,0.5152460152460152,0.5548302872062664,0.6482213438735178,No Failure
9561,0.9839080459770115,0.9907584448693434,0.6420651420651421,0.34334203655352485,0.6561264822134387,No Failure
9562,0.9842364532019704,0.9910771191841937,0.4972279972279972,0.654046997389034,0.6640316205533597,No Failure
9563,0.9845648604269295,0.991395793499044,0.6108801108801108,0.3328981723237598,0.6758893280632411,No Failure
9564,0.9845648604269295,0.991395793499044,0.6306306306306306,0.32506527415143605,0.6877470355731226,No Failure
9565,0.9845648604269295,0.991395793499044,0.5190575190575191,0.4973890339425588,0.6956521739130435,No Failure
9566,0.9845648604269295,0.991395793499044,0.5554400554400555,0.45822454308094,0.7075098814229249,No Failure
9567,0.9845648604269295,0.991395793499044,0.48925848925848925,0.5548302872062664,0.7154150197628458,No Failure
9568,0.9845648604269295,0.991395793499044,0.5502425502425502,0.49608355091383816,0.7233201581027668,No Failure
9569,0.9845648604269295,0.9910771191841937,0.674982674982675,0.26109660574412535,0.7312252964426877,No Failure
9570,0.9842364532019704,0.9907584448693434,0.47955647955647956,0.6292428198433421,0.7430830039525692,No Failure
9571,0.9842364532019704,0.9904397705544933,0.5505890505890506,0.4699738903394256,0.7509881422924901,No Failure
9572,0.9842364532019704,0.9904397705544933,0.4868329868329868,0.6214099216710184,0.758893280632411,No Failure
9573,0.9842364532019704,0.9907584448693434,0.5166320166320166,0.5234986945169713,0.7707509881422925,No Failure
9574,0.9842364532019704,0.9904397705544933,0.49133749133749133,0.608355091383812,0.7786561264822134,No Failure
9575,0.9839080459770115,0.9904397705544933,0.5554400554400555,0.46214099216710186,0.7984189723320159,No Failure
9576,0.9839080459770115,0.9901210962396431,0.665973665973666,0.304177545691906,0.8102766798418972,Tool Wear Failure
9577,0.9835796387520526,0.9901210962396431,0.4726264726264726,0.6462140992167102,0.0,No Failure
9578,0.9832512315270935,0.9901210962396431,0.5374220374220374,0.5378590078328982,0.011857707509881422,No Failure
9579,0.9835796387520526,0.9901210962396431,0.5505890505890506,0.43733681462140994,0.019762845849802372,No Failure
9580,0.9835796387520526,0.9901210962396431,0.49306999306999305,0.7375979112271541,0.02766798418972332,No Failure
9581,0.9832512315270935,0.989802421924793,0.49133749133749133,0.6932114882506528,0.039525691699604744,No Failure
9582,0.9829228243021347,0.9894837476099426,0.4864864864864865,0.6201044386422977,0.04743083003952569,No Failure
9583,0.9829228243021347,0.9894837476099426,0.44386694386694386,0.7806788511749347,0.05928853754940711,No Failure
9584,0.9829228243021347,0.9894837476099426,0.5297990297990298,0.5391644908616188,0.06719367588932806,No Failure
9585,0.9829228243021347,0.9894837476099426,0.5415800415800416,0.5496083550913838,0.07509881422924901,No Failure
9586,0.9832512315270935,0.989802421924793,0.4670824670824671,0.7114882506527416,0.08695652173913043,No Failure
9587,0.9829228243021347,0.9894837476099426,0.5065835065835066,0.5287206266318538,0.09486166007905138,No Failure
9588,0.9829228243021347,0.9891650732950923,0.5232155232155232,0.5939947780678851,0.1067193675889328,No Failure
9589,0.9825944170771757,0.9891650732950923,0.51004851004851,0.5652741514360313,0.12648221343873517,No Failure
9590,0.9825944170771757,0.9891650732950923,0.45911295911295913,0.6788511749347259,0.13438735177865613,No Failure
9591,0.9825944170771757,0.9891650732950923,0.544005544005544,0.4869451697127937,0.14624505928853754,No Failure
9592,0.9825944170771757,0.9891650732950923,0.47782397782397784,0.6109660574412533,0.1541501976284585,No Failure
9593,0.9822660098522168,0.9885277246653918,0.46846846846846846,0.6892950391644909,0.16205533596837945,No Failure
9594,0.9822660098522168,0.9888463989802422,0.5984060984060984,0.3746736292428199,0.16996047430830039,No Failure
9595,0.9819376026272578,0.9882090503505417,0.4961884961884962,0.6527415143603134,0.17786561264822134,No Failure
9596,0.9816091954022987,0.9882090503505417,0.507969507969508,0.566579634464752,0.1976284584980237,No Failure
9597,0.9816091954022987,0.9882090503505417,0.5232155232155232,0.49608355091383816,0.20553359683794467,No Failure
9598,0.9819376026272578,0.9885277246653918,0.5162855162855163,0.5365535248041776,0.2134387351778656,No Failure
9599,0.9819376026272578,0.9882090503505417,0.5069300069300069,0.48825065274151436,0.22134387351778656,No Failure
9600,0.9816091954022987,0.9878903760356915,0.5408870408870409,0.5913838120104439,0.22924901185770752,No Failure
9601,0.9816091954022987,0.9882090503505417,0.7307692307692307,0.2349869451697128,0.24110671936758893,No Failure
9602,0.9816091954022987,0.9885277246653918,0.5907830907830908,0.42428198433420367,0.2490118577075099,No Failure
9603,0.9816091954022987,0.9882090503505417,0.5367290367290367,0.524804177545692,0.25691699604743085,No Failure
9604,0.9819376026272578,0.9885277246653918,0.5672210672210672,0.49608355091383816,0.26877470355731226,No Failure
9605,0.9816091954022987,0.9882090503505417,0.5142065142065142,0.4947780678851175,0.2885375494071146,No Failure
9606,0.9816091954022987,0.9882090503505417,0.48544698544698545,0.5796344647519582,0.30039525691699603,No Failure
9607,0.9816091954022987,0.9882090503505417,0.5443520443520443,0.4804177545691906,0.308300395256917,No Failure
9608,0.9816091954022987,0.9882090503505417,0.5242550242550242,0.54177545691906,0.31620553359683795,No Failure
9609,0.9819376026272578,0.9882090503505417,0.5093555093555093,0.5261096605744126,0.32806324110671936,No Failure
9610,0.9819376026272578,0.9882090503505417,0.5214830214830215,0.5391644908616188,0.3359683794466403,No Failure
9611,0.9819376026272578,0.9885277246653918,0.4961884961884962,0.5509138381201045,0.3438735177865613,No Failure
9612,0.9819376026272578,0.9885277246653918,0.5630630630630631,0.4151436031331593,0.35177865612648224,No Failure
9613,0.9819376026272578,0.9885277246653918,0.47713097713097713,0.8159268929503917,0.36363636363636365,Power Failure
9614,0.9822660098522168,0.9888463989802422,0.4993069993069993,0.5731070496083551,0.3715415019762846,No Failure
9615,0.9819376026272578,0.9885277246653918,0.5419265419265419,0.52088772845953,0.383399209486166,No Failure
9616,0.9816091954022987,0.9882090503505417,0.5474705474705475,0.4869451697127937,0.3952569169960474,No Failure
9617,0.9819376026272578,0.9885277246653918,0.5252945252945252,0.46083550913838117,0.4031620553359684,No Failure
9618,0.9819376026272578,0.9882090503505417,0.5013860013860014,0.5587467362924282,0.41106719367588934,No Failure
9619,0.9816091954022987,0.9878903760356915,0.4584199584199584,0.6906005221932116,0.4189723320158103,No Failure
9620,0.9816091954022987,0.9878903760356915,0.5093555093555093,0.5992167101827677,0.4308300395256917,No Failure
9621,0.9819376026272578,0.9878903760356915,0.7099792099792099,0.2545691906005222,0.43873517786561267,No Failure
9622,0.9816091954022987,0.9878903760356915,0.6216216216216216,0.35509138381201044,0.4505928853754941,No Failure
9623,0.9816091954022987,0.9882090503505417,0.4698544698544699,0.6240208877284595,0.45849802371541504,No Failure
9624,0.9819376026272578,0.9882090503505417,0.5388080388080388,0.503916449086162,0.466403162055336,No Failure
9625,0.9819376026272578,0.9882090503505417,0.5152460152460152,0.6201044386422977,0.48616600790513836,No Failure
9626,0.9819376026272578,0.9878903760356915,0.46465696465696466,0.7689295039164491,0.4980237154150198,No Failure
9627,0.9816091954022987,0.9878903760356915,0.5152460152460152,0.4778067885117494,0.5098814229249012,No Failure
9628,0.9819376026272578,0.9878903760356915,0.5436590436590436,0.44778067885117495,0.5217391304347826,No Failure
9629,0.9819376026272578,0.9882090503505417,0.7113652113652114,0.25718015665796345,0.541501976284585,No Failure
9630,0.9819376026272578,0.9882090503505417,0.5485100485100485,0.46736292428198434,0.5612648221343873,No Failure
9631,0.9819376026272578,0.9878903760356915,0.5793485793485793,0.4334203655352481,0.5691699604743083,No Failure
9632,0.9819376026272578,0.9878903760356915,0.4632709632709633,0.7493472584856398,0.5770750988142292,No Failure
9633,0.9822660098522168,0.9882090503505417,0.4923769923769924,0.5378590078328982,0.5889328063241107,No Failure
9634,0.9822660098522168,0.9885277246653918,0.49376299376299376,0.6879895561357703,0.6086956521739131,No Failure
9635,0.9825944170771757,0.9885277246653918,0.5575190575190575,0.4334203655352481,0.616600790513834,No Failure
9636,0.9825944170771757,0.9888463989802422,0.5221760221760222,0.5391644908616188,0.6245059288537549,No Failure
9637,0.9825944170771757,0.9888463989802422,0.5069300069300069,0.5078328981723238,0.6324110671936759,No Failure
9638,0.9829228243021347,0.9891650732950923,0.48267498267498266,0.5861618798955613,0.6403162055335968,No Failure
9639,0.9829228243021347,0.9891650732950923,0.5977130977130977,0.34986945169712796,0.6600790513833992,No Failure
9640,0.9832512315270935,0.9894837476099426,0.5246015246015246,0.4712793733681463,0.6679841897233202,No Failure
9641,0.9829228243021347,0.9891650732950923,0.47297297297297297,0.7036553524804178,0.6758893280632411,No Failure
9642,0.9832512315270935,0.9894837476099426,0.4753984753984754,0.6044386422976501,0.6837944664031621,No Failure
9643,0.9832512315270935,0.9891650732950923,0.5228690228690228,0.5300261096605745,0.691699604743083,No Failure
9644,0.9829228243021347,0.9891650732950923,0.5644490644490644,0.42558746736292435,0.6996047430830039,No Failure
9645,0.9832512315270935,0.9894837476099426,0.606029106029106,0.36684073107049614,0.7075098814229249,No Failure
9646,0.9832512315270935,0.9891650732950923,0.5481635481635482,0.41383812010443866,0.7154150197628458,No Failure
9647,0.9825944170771757,0.9885277246653918,0.5051975051975052,0.6135770234986946,0.7233201581027668,No Failure
9648,0.9822660098522168,0.9882090503505417,0.49064449064449067,0.5378590078328982,0.7312252964426877,No Failure
9649,0.9822660098522168,0.9878903760356915,0.5741510741510741,0.43211488250652746,0.7391304347826086,No Failure
9650,0.9822660098522168,0.9878903760356915,0.4979209979209979,0.5365535248041776,0.758893280632411,No Failure
9651,0.9822660098522168,0.9878903760356915,0.5474705474705475,0.4699738903394256,0.7707509881422925,No Failure
9652,0.9819376026272578,0.9878903760356915,0.5155925155925156,0.6044386422976501,0.782608695652174,No Failure
9653,0.9819376026272578,0.9875717017208412,0.47574497574497576,0.7271540469973892,0.7944664031620553,Overstrain Failure
9654,0.9822660098522168,0.9878903760356915,0.4736659736659737,0.7349869451697129,0.8023715415019763,Overstrain Failure
9655,0.9822660098522168,0.9878903760356915,0.49584199584199584,0.6462140992167102,0.8102766798418972,No Failure
9656,0.9819376026272578,0.9882090503505417,0.5623700623700624,0.43080939947780683,0.8300395256916996,No Failure
9657,0.9819376026272578,0.9878903760356915,0.5142065142065142,0.5169712793733682,0.8379446640316206,No Failure
9658,0.9819376026272578,0.9875717017208412,0.5363825363825364,0.4503916449086162,0.8458498023715415,No Failure
9659,0.9816091954022987,0.9872530274059911,0.44594594594594594,0.808093994778068,0.8537549407114624,Overstrain Failure
9660,0.9816091954022987,0.9872530274059911,0.48232848232848236,0.5626631853785902,0.8616600790513834,No Failure
9661,0.9819376026272578,0.9878903760356915,0.5051975051975052,0.5861618798955613,0.8735177865612648,No Failure
9662,0.9822660098522168,0.9882090503505417,0.544005544005544,0.40339425587467365,0.8932806324110671,No Failure
9663,0.9822660098522168,0.9882090503505417,0.4972279972279972,0.6370757180156658,0.9051383399209486,Overstrain Failure
9664,0.9822660098522168,0.9885277246653918,0.45634095634095634,0.7154046997389034,0.9130434782608695,Overstrain Failure
9665,0.9825944170771757,0.9888463989802422,0.5578655578655579,0.4347258485639687,0.9209486166007905,No Failure
9666,0.9822660098522168,0.9888463989802422,0.6368676368676369,0.3133159268929504,0.9288537549407114,No Failure
9667,0.9825944170771757,0.9888463989802422,0.46846846846846846,0.6383812010443864,0.9407114624505929,Overstrain Failure
9668,0.9822660098522168,0.9888463989802422,0.560984060984061,0.45953002610966065,0.9486166007905138,No Failure
9669,0.9822660098522168,0.9888463989802422,0.560984060984061,0.4060052219321149,0.9565217391304348,No Failure
9670,0.9819376026272578,0.9885277246653918,0.5855855855855856,0.4007832898172324,0.9644268774703557,No Failure
9671,0.9819376026272578,0.9885277246653918,0.48925848925848925,0.5757180156657964,0.9723320158102767,No Failure
9672,0.9819376026272578,0.9885277246653918,0.6042966042966043,0.41122715404699745,0.0,No Failure
