,PC1,PC2,encoded_condition
15133,0.143742,0.245872,1
15134,-0.283163,-0.66914,1
15135,-1.011933,-0.167205,1
15136,-0.151425,-1.53347,1
15137,2.334427,1.867423,1
15138,0.626845,0.308404,1
15139,0.537728,0.737105,1
15140,-1.616421,-1.3597,1
15141,-0.354583,0.160818,1
15142,0.397525,0.297827,1
15143,0.396795,0.257627,1
15144,0.451398,-0.32534,1
15145,-0.796515,1.62594,1
15146,-1.223608,-0.673475,1
15147,-2.209794,0.50173,1
15148,-0.155007,-1.485254,1
15149,-3.026911,0.135721,1
15150,-1.520363,-1.274079,1
15151,1.73457,1.456697,1
15152,0.219481,0.920614,1
15153,-0.081,0.854171,1
15154,-0.601545,-0.743588,1
15155,-0.081951,0.489383,1
15156,0.586769,-0.916229,1
15157,-0.935861,0.096732,1
15158,0.909353,0.004887,1
15159,0.334736,0.4581,1
15160,-1.553453,-0.029878,1
15161,-1.654746,-0.06498,1
15162,2.194704,-2.038048,1
15163,-0.720746,-0.953878,1
15164,-0.466268,0.354019,1
15165,0.080609,-0.287574,1
15166,-0.479887,1.207113,1
15167,0.072868,0.615499,1
15168,-1.176364,0.280475,1
15169,-1.124704,-1.491461,1
15170,-0.220025,1.272296,1
15171,-0.820842,-0.51486,1
15172,-3.024201,0.33672,1
15173,-0.088452,1.337359,1
15174,-0.809115,-0.39792,1
15175,-0.571399,2.375853,1
15176,1.080927,0.164269,1
15177,-2.544446,-0.193007,1
15178,-0.829922,-0.705135,1
15179,0.416402,-0.650279,1
15180,-2.600118,-1.47732,1
15181,-0.563478,1.37858,1
15182,0.174059,0.897476,1
15183,-0.476073,-0.048494,1
15184,1.572317,-2.251908,1
15185,-1.191108,1.749664,1
15186,-1.150103,2.200658,1
15187,-0.948001,1.97243,1
15188,-1.480659,-1.497726,1
15189,-0.047317,-0.237165,1
15190,-1.437733,0.819237,1
15191,-0.717001,-1.04088,1
15192,1.493779,1.570699,1
15193,0.610045,1.765983,1
15194,1.386336,-0.86021,1
15195,0.316335,0.62351,1
15196,-2.145104,-0.255021,1
15197,-0.430936,0.055028,1
15198,0.302805,0.669425,1
15199,0.284979,-0.416381,1
15200,-0.666168,0.255883,1
15201,-1.357995,1.683918,1
15202,0.615302,-0.342259,1
15203,-0.987848,0.022232,1
15204,-0.248587,1.000083,1
15205,-0.648439,-0.916163,1
15206,-0.778612,-1.462399,1
15207,-1.603479,-0.534606,1
15208,-1.112148,-0.17676,1
15209,-0.091136,-0.118865,1
15210,-1.001391,0.837993,1
15211,0.15957,0.747716,1
15212,-0.788976,1.73223,1
15213,-0.515773,0.276112,1
15214,-0.444538,-0.00203,1
15215,0.894277,0.751886,1
15216,0.367171,-1.073284,1
15217,-0.03593,0.126328,1
15218,0.110382,1.66922,1
15219,-0.245703,0.495808,1
15220,-0.574162,-1.910155,1
15221,1.074674,-0.938204,1
15222,0.837122,0.2796,1
15223,-0.45474,-0.232657,1
15224,1.57591,1.972151,1
15225,0.284952,-0.198032,1
15226,0.543327,0.284648,1
15227,0.922412,-0.388053,1
15228,-3.01074,0.834102,1
15229,-1.858263,-0.447746,1
15230,-1.837548,-1.060972,1
15231,-1.34111,-1.064418,1
15232,-2.20389,-0.726309,1
15233,0.326267,1.106013,1
15234,-0.273389,0.27533,1
15235,-0.075185,0.574038,1
15236,-0.99624,1.040028,1
15237,1.44816,1.761938,1
15238,1.291442,1.399618,1
15239,0.618605,0.574126,1
15240,0.257745,1.040949,1
15241,-0.557582,0.535663,1
15242,1.426248,-1.391192,1
15243,0.118994,-0.083022,1
15244,-0.024714,0.549323,1
15245,0.241212,0.233386,1
15246,2.090071,-0.310287,1
15247,0.594457,0.295062,1
15248,-3.76656,-1.459306,1
15249,-0.551302,-0.171863,1
15250,0.446949,2.524799,1
15251,0.288793,-0.04295,1
15252,1.163059,0.098882,1
15253,-0.131493,-0.752693,1
15254,-0.137259,-2.310293,1
15255,-3.061702,-2.214477,1
15256,1.523533,1.790215,1
15257,0.989664,1.466473,1
15258,0.145752,0.360455,1
15259,1.303797,-1.32295,1
15260,-2.545566,0.334885,1
15261,0.692304,-0.312269,1
15262,-0.615664,-1.305165,1
15263,-1.759075,-0.53828,1
15264,0.08259,0.324887,1
15265,-0.117225,0.941539,1
15266,-0.863501,0.062182,1
15267,1.030012,-0.460446,1
15268,-0.225738,-0.682594,1
15269,-0.20041,-0.476727,1
15270,-0.043076,-0.142609,1
15271,-1.847583,-0.155434,1
15272,-2.863407,0.03396,1
15273,0.519883,1.376235,1
15274,0.528023,-0.538291,1
15275,2.923006,-0.882153,1
15276,1.599525,0.80127,1
15277,-0.920165,-0.923776,1
15278,0.994658,-0.032725,1
15279,-0.994215,-0.315801,1
15280,-0.161906,0.050582,1
15281,0.975563,0.10013,1
15282,0.587359,0.151132,1
15283,1.663513,-0.522566,1
15284,-1.142994,0.928983,1
15285,-0.702851,-0.492816,1
15286,-0.233133,-0.376113,1
15287,-1.877604,0.849645,1
15288,0.069614,2.258414,1
15289,-0.430183,0.212972,1
15290,-0.541741,-0.126672,1
15291,-2.013263,0.32358,1
15292,1.746299,1.105405,1
15293,-0.584072,0.801772,1
15294,1.133761,-0.034137,1
15295,-1.954382,1.507655,1
15296,-1.20832,-0.652034,1
15297,-0.21714,0.435663,1
15298,1.826263,-0.588646,1
15299,0.229278,1.560602,1
15300,0.666822,-0.379289,1
15301,-0.923557,-0.899921,1
15302,0.963071,0.18423,1
15303,0.686632,0.270244,1
15304,0.679504,0.882359,1
15305,-2.650944,0.91401,1
15306,0.070547,-0.878756,1
15307,-0.483078,0.149205,1
15308,1.843414,0.868819,1
15309,0.827276,-0.143647,1
15310,-0.221755,-0.774581,1
15311,0.359157,-0.160677,1
15312,2.657004,0.1967,1
15313,1.519797,0.815832,1
15314,-1.71165,-1.029641,1
15315,0.76493,0.418122,1
15316,2.560106,1.640881,1
15317,0.150678,-1.85068,1
15318,-1.940281,-1.078158,1
15319,-0.254227,-1.761929,1
15320,1.100041,-1.9362,1
15321,-0.965439,1.33931,1
15322,-1.664835,0.961176,1
15323,-0.690358,2.276497,1
15324,-0.133622,1.392977,1
15325,-0.079693,-0.667969,1
15326,0.156697,-0.581458,1
15327,0.120181,0.043157,1
15328,-1.048683,1.206581,1
15329,0.992216,0.889033,1
15330,-0.010756,-0.232802,1
15331,1.428177,1.780645,1
15332,-0.246746,1.193684,1
15333,1.073178,1.140348,1
15334,0.236307,-0.181934,1
15335,1.370118,0.269072,1
15336,1.50911,0.958494,1
15337,1.071059,2.345312,1
15338,0.370971,0.74912,1
15339,0.245615,0.640552,1
15340,-0.011394,-0.285163,1
15341,-0.597951,-1.103735,1
15342,-1.275312,0.394606,1
15343,-1.336032,-0.562933,1
15344,-0.053242,-0.693644,1
15345,-1.651202,-1.043305,1
15346,-0.435264,-0.48399,1
15347,0.245356,-1.010719,1
15348,-0.617026,-0.355253,1
15349,-1.038491,-1.707504,1
15350,1.668274,-1.420936,1
15351,0.689329,0.532189,1
15352,-0.989604,0.096583,1
15353,2.279132,0.317089,1
15354,0.837984,-0.268524,1
15355,-2.118827,0.575217,1
15356,-0.813864,2.160672,1
15357,-0.229896,0.070674,1
15358,-0.952726,1.169425,1
15359,1.311706,-0.01739,1
15360,2.358422,1.775771,1
15361,0.084656,0.11954,1
15362,0.00101,1.443858,1
15363,0.145769,-0.397879,1
15364,-0.804708,-0.533165,1
15365,0.495505,1.103294,1
15366,0.920926,1.563685,1
15367,-0.010328,1.026668,1
15368,-2.237222,1.253451,1
15369,0.237387,-0.134415,1
15370,-1.256458,2.158267,1
15371,-1.059213,0.928373,1
15372,-2.205963,-0.065765,1
15373,-0.188114,-1.170269,1
15374,-1.119134,1.408953,1
15375,0.267267,-0.226139,1
15376,-0.440914,-0.485037,1
15377,0.196225,-1.138724,1
15378,0.353809,-1.335246,1
15379,1.490425,-1.828303,1
15380,-0.433323,-0.418149,1
15381,0.824318,-0.338689,1
15382,0.445997,-0.104032,1
15383,-0.069789,-0.759035,1
15384,0.840752,-0.166034,1
15385,0.102195,1.50481,1
15386,0.145058,-0.901337,1
15387,-0.401074,-1.011404,1
15388,0.868924,-0.936854,1
15389,0.142565,-0.197993,1
15390,0.697597,0.079482,1
15391,1.541799,1.597056,1
15392,-1.357258,0.264342,1
15393,2.459817,-0.038059,1
15394,1.329626,-0.344437,1
15395,0.087653,0.417074,1
15396,0.49628,0.841886,1
15397,1.259121,-0.725476,1
15398,2.517997,0.01651,1
15399,0.307283,0.314632,1
15400,1.036993,0.473715,1
15401,-1.410284,1.266769,1
15402,-0.060129,-1.018503,1
15403,0.093703,-0.103998,1
15404,-0.465308,0.106301,1
15405,0.578402,2.952049,1
15406,-0.22206,0.259192,1
15407,-0.563854,2.037307,1
15408,0.321529,2.706991,1
15409,1.527704,-0.373648,1
15410,0.337796,-0.168614,1
15411,-0.364581,-0.093868,1
15412,3.014918,-0.366126,1
15413,1.121601,-0.822687,1
15414,0.666483,-0.436077,1
15415,0.088679,0.387354,1
15416,-3.517334,1.262662,1
15417,0.369305,0.05544,1
15418,1.111552,0.035505,1
15419,0.845343,-0.569644,1
15420,0.193497,0.01066,1
15421,-1.763263,-0.756659,1
15422,-0.442587,2.238908,1
15423,1.480943,-0.046124,1
15424,-0.653746,-0.956597,1
15425,-0.717793,-0.328648,1
15426,-0.548532,1.779673,1
15427,-0.018578,1.056516,1
15428,0.476377,-1.998364,1
15429,0.266102,-0.16619,1
15430,-1.276675,-0.679134,1
15431,1.421976,1.680295,1
15432,1.730734,2.310285,1
15433,0.404805,-0.734648,1
15434,-0.199799,-1.990794,1
15435,1.393555,0.340517,1
15436,-0.246139,0.278407,1
15437,0.30814,-1.518942,1
15438,0.348107,-0.239162,1
15439,-0.048808,-0.173629,1
15440,0.467773,0.447901,1
15441,-0.140496,2.136846,1
15442,0.524309,0.428828,1
15443,0.019564,-0.474622,1
15444,-2.646104,0.466484,1
15445,-0.298498,1.045953,1
15446,0.15448,-1.219817,1
15447,-1.330142,2.149715,1
15448,0.397076,0.525231,1
15449,-0.468604,0.631306,1
15450,1.83105,-1.170858,1
15451,-0.69297,-0.38376,1
15452,-0.068642,-0.282014,1
15453,0.833514,-0.738715,1
15454,-0.471831,0.729409,1
15455,-1.202955,1.682244,1
15456,1.73871,0.714549,1
15457,-0.25781,0.86695,1
15458,-1.374706,1.142584,1
15459,1.337615,0.711034,1
15460,1.090048,-1.323351,1
15461,0.139473,0.15491,1
15462,-1.196156,-0.109889,1
15463,0.789357,0.916406,1
15464,-1.949848,2.442283,1
15465,-1.457718,1.419656,1
15466,-1.413132,-0.535123,1
15467,-0.347376,-3.012648,1
15468,0.958328,-0.067461,1
15469,1.466216,1.043018,1
15470,0.588679,0.631794,1
15471,0.409109,1.473432,1
15472,-2.550427,0.990824,1
15473,-0.215576,-0.465934,1
15474,-1.330824,-2.455228,1
15475,-0.018341,0.554112,1
15476,1.072843,0.521106,1
15477,-0.311711,-0.038281,1
15478,-0.205403,0.65999,1
15479,-0.841112,-0.226143,1
15480,0.475344,-0.232888,1
15481,-3.129528,-0.583922,1
15482,1.504265,-0.545365,1
15483,-1.189318,-0.30077,1
15484,1.074973,1.26847,1
15485,0.021419,-1.592297,1
15486,-2.784165,1.572367,1
15487,-0.716676,1.552297,1
15488,-0.145279,0.802944,1
15489,0.188748,1.052495,1
15490,0.525219,0.530878,1
15491,-1.609368,0.292013,1
15492,1.029156,-0.431597,1
15493,0.299071,-0.410784,1
15494,-1.263591,-0.623081,1
15495,-0.463391,0.067493,1
15496,1.418421,0.331969,1
15497,-0.835605,0.475497,1
15498,-0.200243,0.536952,1
15499,0.779889,-0.565607,1
15500,-1.851129,-2.513875,1
15501,0.415921,0.944465,1
15502,0.351232,1.631902,1
15503,0.764168,0.94425,1
15504,0.626542,-1.13911,1
15505,-0.019074,0.15904,1
15506,-0.484488,-0.615753,1
15507,1.286027,-0.350807,1
15508,0.52397,-0.162219,1
15509,0.796582,-0.220885,1
15510,1.128483,-0.358917,1
15511,-0.194523,-0.093152,1
15512,0.715059,-0.951712,1
15513,2.407715,-1.596974,1
15514,0.34125,2.357456,1
15515,-3.1076,-0.827824,1
15516,0.666477,0.256324,1
15517,-0.698037,-1.278867,1
15518,-0.736723,0.181472,1
15519,0.003367,-1.844322,1
15520,-0.9611,2.062342,1
15521,1.459953,-1.304489,1
15522,0.121441,0.421544,1
15523,1.95599,-0.170265,1
15524,-0.360013,-0.181449,1
15525,-0.095473,-0.696657,1
15526,-0.02094,0.13589,1
15527,1.120436,0.591007,1
15528,0.945773,-2.472091,1
15529,0.425258,0.709005,1
15530,0.138483,-0.686085,1
15531,1.380693,-0.085511,1
15532,0.734179,1.672708,1
15533,-0.177586,1.481815,1
15534,-1.784391,0.153032,1
15535,1.568663,0.286084,1
15536,-0.293636,-2.7272,1
15537,-0.797751,0.149929,1
15538,0.778967,-1.81708,1
15539,0.721404,0.961697,1
15540,1.674105,2.414302,1
15541,0.328064,-1.263963,1
15542,0.588583,0.88632,1
15543,-0.739599,0.081681,1
15544,-1.180509,0.357739,1
15545,-2.692841,-0.887851,1
15546,-0.86972,0.704893,1
15547,1.012648,0.181682,1
15548,-0.936791,-0.294124,1
15549,-0.811125,-1.60203,1
15550,-0.88008,0.42655,1
15551,-1.006376,-0.112626,1
15552,0.012769,-0.434222,1
15553,2.08247,-0.573216,1
15554,1.190891,1.095264,1
15555,0.114165,-0.349317,1
15556,1.557269,0.957717,1
15557,-0.025066,-0.683468,1
15558,-0.269296,-1.006047,1
15559,2.416649,-1.383373,1
15560,-0.299153,-0.241502,1
15561,1.812166,0.384825,1
15562,-0.601635,-0.385327,1
15563,-0.775349,0.549277,1
15564,-1.070569,0.305581,1
15565,-1.661069,1.338357,1
15566,-2.23493,-0.828723,1
15567,-0.386476,0.87606,1
15568,1.124961,-0.079986,1
15569,1.687124,-0.129943,1
15570,-0.888581,-1.150064,1
15571,-0.258638,-1.100072,1
15572,-0.631651,-1.015592,1
15573,0.073457,0.073685,1
15574,-0.15316,-0.011783,1
15575,-1.238115,-0.430202,1
15576,0.200297,0.545333,1
15577,1.14745,-2.789244,1
15578,-2.658659,0.6187,1
15579,0.997165,-1.562334,1
15580,0.739307,-0.584123,1
15581,-0.445221,-0.365228,1
15582,-0.385675,0.299362,1
15583,0.660536,0.150227,1
15584,0.773829,-0.115292,1
15585,-0.067203,1.02905,1
15586,-0.546088,-0.453177,1
15587,0.350506,-1.589988,1
15588,-1.849921,-1.740334,1
15589,-0.604619,-0.008112,1
15590,-0.54915,0.106319,1
15591,0.02418,0.942319,1
15592,1.470885,-1.112912,1
15593,0.634566,1.121335,1
15594,0.000969,-1.025881,1
15595,1.139859,0.818235,1
15596,-1.86598,-2.448367,1
15597,-1.777258,0.385517,1
15598,-1.708121,-1.185612,1
15599,0.710882,0.897876,1
15600,1.852601,-1.457351,1
15601,-2.493698,-1.496568,1
15602,1.54217,1.487894,1
15603,0.200449,-0.845724,1
15604,1.084438,2.821667,1
15605,-0.413188,0.164953,1
15606,-0.493319,-1.728361,1
15607,-1.5901,-1.898664,1
15608,1.02473,-1.213063,1
15609,-0.625447,0.479546,1
15610,1.216407,-0.950733,1
15611,-2.220307,0.012695,1
15612,1.250235,2.117997,1
15613,-1.333436,-0.498984,1
15614,-0.647281,-0.187279,1
15615,-1.73927,0.612914,1
15616,-0.435315,-0.149688,1
15617,0.428387,2.433976,1
15618,0.577767,2.016121,1
15619,-0.80926,1.060758,1
15620,1.218532,-1.071085,1
15621,0.464445,-1.113801,1
15622,0.583442,0.56645,1
15623,-1.007494,-2.469164,1
15624,-2.731836,0.401923,1
15625,0.592381,-0.727195,1
15626,0.916655,-1.067459,1
15627,-2.142227,-0.447459,1
15628,1.38096,1.487438,1
15629,2.503267,-0.475084,1
15630,0.798754,1.242705,1
15631,-0.653002,0.736865,1
15632,0.318752,0.051409,1
15633,0.506335,-1.252833,1
15634,2.267403,0.665942,1
15635,-1.263172,-1.707758,1
15636,-0.19378,0.491269,1
15637,-0.477794,-0.335248,1
15638,-0.407313,-1.450735,1
15639,-1.006462,1.562151,1
15640,0.469764,2.076733,1
15641,1.090935,2.337425,1
15642,-1.794161,-0.630026,1
15643,1.731289,-2.27985,1
15644,-1.433697,0.804429,1
15645,-1.051065,1.523434,1
15646,-0.171432,0.521523,1
15647,0.71842,1.16123,1
15648,1.163618,-0.572362,1
15649,-0.105798,2.863661,1
15650,-1.194058,0.657819,1
15651,1.783669,0.250221,1
15652,-0.20563,0.56415,1
15653,0.748122,-1.378576,1
15654,-0.030446,-0.549208,1
15655,-1.847249,-0.666355,1
15656,-1.1984,1.021023,1
15657,0.528303,-0.762053,1
15658,2.027278,-0.804597,1
15659,1.498621,0.955251,1
15660,-1.323076,-1.2671,1
15661,2.340615,-2.388445,1
15662,0.220378,0.662177,1
15663,0.335012,-0.356493,1
15664,1.273175,2.455694,1
15665,0.588619,-0.339321,1
15666,-0.22648,0.71886,1
15667,2.126251,1.01514,1
15668,0.34875,0.944521,1
15669,-0.299127,-1.38185,1
15670,0.263782,-1.867222,1
15671,-0.878701,-1.712216,1
15672,-0.202771,-0.870219,1
15673,-0.20141,-1.404377,1
15674,1.664713,-0.352872,1
15675,-3.741266,-1.830512,1
15676,-2.090062,0.487573,1
15677,1.540792,0.19427,1
15678,1.391388,-0.376295,1
15679,0.094933,-0.697757,1
15680,-2.537691,-0.764996,1
15681,-0.847578,-1.245889,1
15682,-0.109093,0.0706,1
15683,-1.299349,-0.859534,1
15684,-0.586877,0.535042,1
15685,0.459649,0.126284,1
15686,1.824198,-1.827349,1
15687,-1.176653,0.429901,1
15688,1.030964,-0.514586,1
15689,0.337888,-2.157074,1
15690,0.73128,0.670993,1
15691,0.09119,-0.753669,1
15692,-0.955942,0.136719,1
15693,0.321165,1.681455,1
15694,-0.151186,-0.523326,1
15695,-0.66772,-0.263968,1
15696,2.431851,-2.097181,1
15697,0.087455,-0.085121,1
15698,0.24872,-0.650967,1
15699,-0.153152,0.101785,1
15700,2.439805,-0.653104,1
15701,0.094681,0.01183,1
15702,-0.389597,1.279679,1
15703,0.730925,0.57408,1
15704,-0.141376,1.060648,1
15705,1.153313,-0.601796,1
15706,0.93268,-0.494399,1
15707,-1.020851,0.043195,1
15708,-0.702273,2.596816,1
15709,0.211625,0.919482,1
15710,-0.603383,-0.92118,1
15711,-0.688786,-0.706551,1
15712,0.244756,-0.275548,1
15713,0.577489,1.585814,1
15714,-0.699982,-0.815008,1
15715,0.553633,0.188266,1
15716,-0.877954,-1.666753,1
15717,0.695621,1.989199,1
15718,-0.376557,-0.663991,1
15719,-0.424423,-0.00705,1
15720,-1.829922,0.608704,1
15721,0.335978,0.203572,1
15722,1.427364,-1.474785,1
15723,-0.399719,-0.688748,1
15724,-0.024194,-1.683354,1
15725,1.494057,0.603538,1
15726,-1.109963,0.185407,1
15727,1.288898,-0.357267,1
15728,-0.931226,1.693141,1
15729,1.701029,1.461149,1
15730,1.744274,-0.784881,1
15731,-1.311422,1.392701,1
15732,-0.041892,1.437402,1
15733,-0.300741,-0.372101,1
15734,-0.682453,-1.131905,1
15735,2.422992,-2.472603,1
15736,-1.478308,-0.602386,1
15737,-0.084582,-0.041162,1
15738,0.997248,-0.355079,1
15739,0.317941,1.200215,1
15740,-2.053542,-2.914959,1
15741,0.171566,-0.509356,1
15742,0.10025,1.037665,1
15743,0.83058,-0.246922,1
15744,-0.631068,-1.873192,1
15745,0.543535,-1.714336,1
15746,-0.784567,-0.609963,1
15747,0.406864,-0.298783,1
15748,1.531066,-0.637544,1
15749,0.922717,-2.567278,1
15750,-1.249461,0.252881,1
15751,0.198389,0.555556,1
15752,1.063589,-0.351929,1
15753,0.581266,0.878696,1
15754,0.9455,2.505903,1
15755,0.85667,-0.143049,1
15756,-0.141168,0.837541,1
15757,-1.775154,-2.244859,1
15758,0.104071,0.315411,1
15759,0.686735,-0.05819,1
15760,0.512274,-0.545838,1
15761,0.735845,0.635701,1
15762,-0.345429,0.066442,1
15763,-0.731521,1.518812,1
15764,0.045699,0.759573,1
15765,0.524276,1.942012,1
15766,2.021602,1.015188,1
15767,0.325379,-0.729874,1
15768,-0.392192,-0.649145,1
15769,-0.518212,-0.861831,1
15770,-1.025786,-0.326343,1
15771,1.307344,0.922136,1
15772,0.387041,0.808555,1
15773,0.401825,0.65001,1
15774,-0.114055,0.998263,1
15775,0.483285,-0.277232,1
15776,-0.362613,0.351215,1
15777,-0.13891,-1.76601,1
15778,-1.947488,0.548162,1
15779,-1.132674,-1.033655,1
15780,1.37326,2.303276,1
15781,0.581583,-0.005025,1
15782,0.143433,0.877043,1
15783,4.475462,0.770637,1
15784,-0.479806,0.13229,1
15785,0.721706,-0.853431,1
15786,-0.485798,-0.007736,1
15787,1.546145,-2.229274,1
15788,-1.308763,0.572063,1
15789,-0.738057,-0.002032,1
15790,-0.919704,1.000669,1
15791,0.751497,-0.25521,1
15792,0.769529,-0.166715,1
15793,-0.016083,-0.857728,1
15794,1.303081,0.265885,1
15795,-1.269853,0.033783,1
15796,-0.858099,-0.090532,1
15797,1.818885,2.568185,1
15798,0.769889,-0.649322,1
15799,0.505101,0.137045,1
15800,0.404053,1.134766,1
15801,2.220563,0.438956,1
15802,0.363402,-0.118158,1
15803,-0.35618,0.558505,1
15804,0.518481,-0.161043,1
15805,-1.608122,-1.884376,1
15806,0.157444,-0.695746,1
15807,2.154604,-1.236061,1
15808,-0.457814,0.099828,1
15809,0.4704,0.669599,1
15810,-0.009327,1.168574,1
15811,0.252676,-2.197086,1
15812,0.216143,-0.224039,1
15813,0.045194,-0.219273,1
15814,1.086319,-0.380971,1
15815,0.021613,-0.801286,1
15816,0.943355,-3.16739,1
15817,0.165302,-0.578672,1
15818,0.314031,-2.098957,1
15819,0.004903,-0.318907,1
15820,-0.98849,-0.077323,1
15821,-0.156095,-1.361544,1
15822,0.592361,-1.066133,1
15823,-0.026023,2.034358,1
15824,1.780412,-0.243559,1
15825,2.220248,-1.445551,1
15826,0.464251,-0.334272,1
15827,1.656418,-2.159893,1
15828,-0.493439,-1.050869,1
15829,-1.491047,-0.644085,1
15830,0.604836,0.113598,1
15831,0.116856,0.769018,1
15832,1.57908,0.070597,1
15833,-1.136107,0.346133,1
15834,0.711754,-0.41225,1
15835,0.002829,-0.837336,1
15836,-0.383202,-0.490933,1
15837,-1.184812,-1.65992,1
15838,-1.605431,-1.092767,1
15839,0.890457,0.406527,1
15840,-1.765952,-0.087936,1
15841,0.687545,0.982171,1
15842,-2.898591,1.425322,1
15843,1.959107,0.795347,1
15844,0.97907,1.283754,1
15845,-0.437678,0.066587,1
15846,1.340945,-0.015285,1
15847,-3.215088,2.335022,1
15848,-0.539573,-0.023873,1
15849,0.734309,-0.062587,1
15850,1.979616,-1.643658,1
15851,-2.673321,1.585547,1
15852,-0.609512,-1.158312,1
15853,-0.109048,0.225052,1
15854,0.5356,-0.351388,1
15855,0.707497,-0.009865,1
15856,0.235884,1.379888,1
15857,-0.972051,0.008798,1
15858,-0.935554,-0.845232,1
15859,-0.401678,-1.38613,1
15860,-0.953961,2.134833,1
15861,-0.81501,1.246294,1
15862,1.927178,0.351933,1
15863,-1.672804,-0.488225,1
15864,1.308295,-0.002304,1
15865,-0.812957,-1.602962,1
15866,2.366219,2.052438,1
15867,-0.094667,-0.393974,1
15868,-1.88506,0.332443,1
15869,0.156884,-0.647328,1
15870,0.065255,-0.562847,1
15871,0.169631,-0.059302,1
15872,0.461652,0.377369,1
15873,-0.129696,-0.44947,1
15874,-1.081641,-0.747814,1
15875,-2.204766,-0.602223,1
15876,-0.566148,0.838895,1
15877,-0.489406,1.190052,1
15878,-2.288193,0.727859,1
15879,0.896708,-0.207973,1
15880,0.10554,-0.479552,1
15881,-1.454766,1.044927,1
15882,0.04343,-0.222483,1
15883,0.92697,-1.292095,1
15884,3.097548,-1.096798,1
15885,-1.571465,-2.256883,1
15886,-1.565283,-0.069312,1
15887,1.065347,0.177218,1
15888,0.63506,0.48425,1
15889,-2.766555,-2.360531,1
15890,0.188391,-0.453462,1
15891,1.253578,-0.605156,1
15892,0.152989,-0.417483,1
15893,0.357529,0.410471,1
15894,1.799123,0.522901,1
15895,-0.843215,-0.441124,1
15896,-0.391923,-0.21001,1
15897,0.599538,-1.84208,1
15898,1.108162,-1.445665,1
15899,-0.871713,1.349441,1
15900,-0.027389,-0.206979,1
15901,-2.333237,0.829024,1
15902,1.819782,-0.457396,1
15903,0.093899,0.887105,1
15904,-0.253502,-0.602808,1
15905,-0.024466,1.144064,1
15906,-0.871337,1.851721,1
15907,0.311245,-0.0156,1
15908,1.164408,-0.951713,1
15909,-0.681287,-0.029534,1
15910,0.995857,2.023164,1
15911,-1.492525,-1.819725,1
15912,0.530727,0.91592,1
15913,-0.150119,-0.893933,1
15914,1.303347,2.414679,1
15915,-1.156627,-2.531274,1
15916,2.117633,-0.393089,1
15917,0.936298,0.32283,1
15918,-1.554647,1.407324,1
15919,0.219791,-1.067208,1
15920,-1.343845,1.482338,1
15921,0.861012,0.320664,1
15922,2.885691,-1.059439,1
15923,2.968282,-1.121029,1
15924,-0.924717,0.30367,1
15925,-0.474095,1.027586,1
15926,0.319051,-1.97552,1
15927,-1.124191,-0.796348,1
15928,1.249867,1.821539,1
15929,0.368799,1.006863,1
15930,0.670923,-0.093002,1
15931,0.381721,-0.168011,1
15932,-0.380319,0.259783,1
15933,-1.063864,2.361563,1
15934,1.541417,-0.035135,1
15935,1.032631,-0.03001,1
15936,0.001147,0.07331,1
15937,-0.252407,0.750822,1
15938,0.076544,-0.516794,1
15939,2.061011,1.76475,1
15940,0.332991,0.642624,1
15941,3.174049,-1.938968,1
15942,-0.894163,-2.873806,1
15943,-0.471832,-2.258354,1
15944,-0.044889,0.928999,1
15945,0.000852,2.339495,1
15946,0.855575,3.363293,1
15947,0.032306,-0.653818,1
15948,-0.591389,-0.506025,1
15949,1.462096,0.078326,1
15950,1.384979,-0.628502,1
15951,-1.29387,-0.869913,1
15952,0.071822,-0.398952,1
15953,0.425265,-0.718466,1
15954,1.944176,1.557326,1
15955,0.031256,2.352078,1
15956,0.541925,0.9172,1
15957,1.024593,1.789301,1
15958,0.08261,-1.283913,1
15959,-0.285587,1.306463,1
15960,-1.247581,2.433777,1
15961,0.162147,0.41486,1
15962,-0.340474,-0.253149,1
15963,0.894907,-0.280673,1
15964,0.115775,-2.787223,1
15965,0.10352,-0.539569,1
15966,-1.207299,-0.164271,1
15967,-0.792096,0.535284,1
15968,-0.165929,0.018817,1
15969,-0.397621,-0.658503,1
15970,-0.574206,0.053603,1
15971,-0.255211,-0.787293,1
15972,-0.249297,-0.613103,1
15973,-1.477305,1.530401,1
15974,0.788233,1.179652,1
15975,-0.846364,0.263338,1
15976,-1.116352,1.271077,1
15977,0.265104,-0.338232,1
15978,-0.060601,0.234331,1
15979,-0.221166,1.612304,1
15980,0.574901,0.320407,1
15981,-0.02275,-0.808452,1
15982,0.117063,-1.269075,1
15983,-1.074078,-0.566159,1
15984,0.794363,0.837671,1
15985,0.260136,0.146201,1
15986,-0.954822,0.838647,1
15987,1.982767,-0.819043,1
15988,0.602557,-0.508794,1
15989,-0.529975,1.683766,1
15990,-0.354827,0.353296,1
15991,-1.403518,1.61416,1
15992,-0.735253,0.179201,1
15993,-1.231272,0.658448,1
15994,0.308357,-1.745266,1
15995,-1.114416,-1.166712,1
15996,2.70557,-0.477023,1
15997,-1.102445,-1.436569,1
15998,0.67896,-1.201943,1
15999,1.083263,-0.30167,1
16000,0.081487,-0.646583,1
16001,-0.872311,-0.59553,1
16002,-0.420144,-1.566758,1
16003,0.443957,0.075036,1
16004,0.196296,0.964561,1
16005,0.54464,0.721145,1
16006,-0.272006,2.171318,1
